Position Label,Beacon 1,RSS 1,Beacon 2,RSS 2,Beacon 3,RSS 3,Beacon 4,RSS 4,Beacon 5,RSS 5,Beacon 6,RSS 6,Beacon 7,RSS 7,Beacon 8,RSS 8
9,0.22,-0.656,0.12,-0.623,0.6,-0.78,0.2,-0.763,0.209,-0.718,0.14,-0.686,0.15,-0.614,0.1844,-0.623
14,0.22,-0.676,0.12,-0.631,0.6,-0.761,0.2,-0.758,0.209,-0.705,0.14,-0.664,0.15,-0.6,0.1844,-0.611
23,0.22,-0.674,0.12,-0.643,0.6,-0.758,0.2,-0.757,0.209,-0.688,0.14,-0.642,0.15,-0.629,0.1844,-0.609
30,0.22,-0.698,0.12,-0.531,0.6,-0.762,0.2,-0.733,0.209,-0.686,0.14,-0.622,0.15,-0.638,0.1844,-0.583
23,0.22,-0.682,0.12,-0.638,0.6,-0.76,0.2,-0.76,0.209,-0.685,0.14,-0.643,0.15,-0.63,0.1844,-0.613
26,0.22,-0.686,0.12,-0.597,0.6,-0.75,0.2,-0.754,0.209,-0.69,0.14,-0.646,0.15,-0.642,0.1844,-0.601
18,0.22,-0.675,0.12,-0.629,0.6,-0.774,0.2,-0.752,0.209,-0.704,0.14,-0.654,0.15,-0.622,0.1844,-0.604
8,0.22,-0.662,0.12,-0.625,0.6,-0.785,0.2,-0.763,0.209,-0.72,0.14,-0.686,0.15,-0.611,0.1844,-0.626
33,0.22,-0.682,0.12,-0.569,0.6,-0.751,0.2,-0.712,0.209,-0.667,0.14,-0.645,0.15,-0.64,0.1844,-0.559
7,0.22,-0.658,0.12,-0.653,0.6,-0.795,0.2,-0.759,0.209,-0.705,0.14,-0.677,0.15,-0.595,0.1844,-0.626
23,0.22,-0.678,0.12,-0.642,0.6,-0.759,0.2,-0.759,0.209,-0.688,0.14,-0.642,0.15,-0.631,0.1844,-0.61
0,0.22,-0.494,0.12,-0.435,0.6,-0.64,0.2,-0.614,0.209,-0.566,0.14,-0.502,0.15,-0.433,0.1844,-0.491
12,0.22,-0.662,0.12,-0.649,0.6,-0.772,0.2,-0.753,0.209,-0.732,0.14,-0.678,0.15,-0.599,0.1844,-0.622
36,0.22,-0.698,0.12,-0.593,0.6,-0.75,0.2,-0.728,0.209,-0.663,0.14,-0.633,0.15,-0.647,0.1844,-0.555
8,0.22,-0.665,0.12,-0.64,0.6,-0.785,0.2,-0.761,0.209,-0.71,0.14,-0.682,0.15,-0.604,0.1844,-0.626
32,0.22,-0.696,0.12,-0.563,0.6,-0.766,0.2,-0.715,0.209,-0.681,0.14,-0.637,0.15,-0.643,0.1844,-0.573
11,0.22,-0.664,0.12,-0.648,0.6,-0.775,0.2,-0.754,0.209,-0.711,0.14,-0.68,0.15,-0.611,0.1844,-0.628
24,0.22,-0.674,0.12,-0.643,0.6,-0.758,0.2,-0.754,0.209,-0.689,0.14,-0.642,0.15,-0.631,0.1844,-0.608
6,0.22,-0.652,0.12,-0.657,0.6,-0.793,0.2,-0.767,0.209,-0.703,0.14,-0.671,0.15,-0.593,0.1844,-0.623
25,0.22,-0.681,0.12,-0.604,0.6,-0.746,0.2,-0.764,0.209,-0.689,0.14,-0.637,0.15,-0.633,0.1844,-0.602
9,0.22,-0.657,0.12,-0.625,0.6,-0.779,0.2,-0.763,0.209,-0.718,0.14,-0.686,0.15,-0.615,0.1844,-0.623
17,0.22,-0.675,0.12,-0.627,0.6,-0.772,0.2,-0.752,0.209,-0.701,0.14,-0.655,0.15,-0.621,0.1844,-0.605
7,0.22,-0.659,0.12,-0.652,0.6,-0.796,0.2,-0.758,0.209,-0.706,0.14,-0.678,0.15,-0.596,0.1844,-0.627
36,0.22,-0.695,0.12,-0.585,0.6,-0.749,0.2,-0.728,0.209,-0.664,0.14,-0.632,0.15,-0.645,0.1844,-0.556
23,0.22,-0.684,0.12,-0.632,0.6,-0.762,0.2,-0.758,0.209,-0.682,0.14,-0.643,0.15,-0.629,0.1844,-0.613
25,0.22,-0.686,0.12,-0.606,0.6,-0.748,0.2,-0.756,0.209,-0.689,0.14,-0.64,0.15,-0.637,0.1844,-0.6
16,0.22,-0.668,0.12,-0.622,0.6,-0.774,0.2,-0.757,0.209,-0.693,0.14,-0.68,0.15,-0.615,0.1844,-0.618
6,0.22,-0.651,0.12,-0.656,0.6,-0.791,0.2,-0.767,0.209,-0.702,0.14,-0.669,0.15,-0.591,0.1844,-0.622
8,0.22,-0.664,0.12,-0.633,0.6,-0.782,0.2,-0.762,0.209,-0.713,0.14,-0.677,0.15,-0.604,0.1844,-0.625
28,0.22,-0.701,0.12,-0.511,0.6,-0.758,0.2,-0.745,0.209,-0.681,0.14,-0.634,0.15,-0.624,0.1844,-0.608
10,0.22,-0.663,0.12,-0.641,0.6,-0.778,0.2,-0.755,0.209,-0.711,0.14,-0.678,0.15,-0.611,0.1844,-0.631
33,0.22,-0.687,0.12,-0.567,0.6,-0.755,0.2,-0.713,0.209,-0.67,0.14,-0.643,0.15,-0.645,0.1844,-0.562
19,0.22,-0.671,0.12,-0.631,0.6,-0.763,0.2,-0.75,0.209,-0.685,0.14,-0.651,0.15,-0.608,0.1844,-0.6
3,0.22,-0.656,0.12,-0.647,0.6,-0.783,0.2,-0.777,0.209,-0.692,0.14,-0.69,0.15,-0.583,0.1844,-0.626
11,0.22,-0.664,0.12,-0.645,0.6,-0.776,0.2,-0.754,0.209,-0.71,0.14,-0.678,0.15,-0.608,0.1844,-0.623
37,0.22,-0.702,0.12,-0.584,0.6,-0.745,0.2,-0.712,0.209,-0.663,0.14,-0.622,0.15,-0.655,0.1844,-0.557
30,0.22,-0.696,0.12,-0.535,0.6,-0.76,0.2,-0.73,0.209,-0.683,0.14,-0.62,0.15,-0.64,0.1844,-0.583
25,0.22,-0.688,0.12,-0.612,0.6,-0.752,0.2,-0.757,0.209,-0.692,0.14,-0.643,0.15,-0.641,0.1844,-0.6
32,0.22,-0.696,0.12,-0.561,0.6,-0.766,0.2,-0.716,0.209,-0.681,0.14,-0.635,0.15,-0.642,0.1844,-0.573
27,0.22,-0.687,0.12,-0.602,0.6,-0.741,0.2,-0.747,0.209,-0.679,0.14,-0.648,0.15,-0.632,0.1844,-0.607
26,0.22,-0.683,0.12,-0.598,0.6,-0.74,0.2,-0.748,0.209,-0.681,0.14,-0.65,0.15,-0.637,0.1844,-0.61
11,0.22,-0.664,0.12,-0.645,0.6,-0.776,0.2,-0.754,0.209,-0.71,0.14,-0.678,0.15,-0.609,0.1844,-0.624
5,0.22,-0.645,0.12,-0.663,0.6,-0.782,0.2,-0.773,0.209,-0.705,0.14,-0.665,0.15,-0.588,0.1844,-0.629
29,0.22,-0.701,0.12,-0.515,0.6,-0.759,0.2,-0.744,0.209,-0.681,0.14,-0.634,0.15,-0.625,0.1844,-0.609
17,0.22,-0.671,0.12,-0.616,0.6,-0.772,0.2,-0.754,0.209,-0.692,0.14,-0.666,0.15,-0.619,0.1844,-0.616
15,0.22,-0.673,0.12,-0.632,0.6,-0.767,0.2,-0.764,0.209,-0.711,0.14,-0.669,0.15,-0.602,0.1844,-0.621
37,0.22,-0.702,0.12,-0.579,0.6,-0.747,0.2,-0.719,0.209,-0.663,0.14,-0.629,0.15,-0.652,0.1844,-0.556
15,0.22,-0.673,0.12,-0.625,0.6,-0.773,0.2,-0.763,0.209,-0.702,0.14,-0.684,0.15,-0.605,0.1844,-0.621
35,0.22,-0.693,0.12,-0.578,0.6,-0.744,0.2,-0.724,0.209,-0.673,0.14,-0.635,0.15,-0.641,0.1844,-0.568
31,0.22,-0.706,0.12,-0.539,0.6,-0.765,0.2,-0.727,0.209,-0.687,0.14,-0.629,0.15,-0.64,0.1844,-0.578
14,0.22,-0.678,0.12,-0.629,0.6,-0.762,0.2,-0.756,0.209,-0.705,0.14,-0.668,0.15,-0.601,0.1844,-0.609
30,0.22,-0.698,0.12,-0.534,0.6,-0.762,0.2,-0.732,0.209,-0.685,0.14,-0.622,0.15,-0.639,0.1844,-0.583
14,0.22,-0.677,0.12,-0.629,0.6,-0.761,0.2,-0.756,0.209,-0.705,0.14,-0.666,0.15,-0.601,0.1844,-0.61
2,0.22,-0.665,0.12,-0.637,0.6,-0.774,0.2,-0.787,0.209,-0.683,0.14,-0.687,0.15,-0.592,0.1844,-0.628
37,0.22,-0.699,0.12,-0.583,0.6,-0.744,0.2,-0.713,0.209,-0.662,0.14,-0.622,0.15,-0.654,0.1844,-0.556
38,0.22,-0.697,0.12,-0.589,0.6,-0.745,0.2,-0.714,0.209,-0.657,0.14,-0.627,0.15,-0.649,0.1844,-0.564
23,0.22,-0.683,0.12,-0.636,0.6,-0.76,0.2,-0.757,0.209,-0.683,0.14,-0.642,0.15,-0.63,0.1844,-0.614
25,0.22,-0.68,0.12,-0.603,0.6,-0.746,0.2,-0.764,0.209,-0.688,0.14,-0.636,0.15,-0.633,0.1844,-0.602
15,0.22,-0.672,0.12,-0.634,0.6,-0.766,0.2,-0.766,0.209,-0.715,0.14,-0.667,0.15,-0.601,0.1844,-0.623
21,0.22,-0.686,0.12,-0.655,0.6,-0.786,0.2,-0.754,0.209,-0.677,0.14,-0.663,0.15,-0.644,0.1844,-0.601
21,0.22,-0.677,0.12,-0.661,0.6,-0.78,0.2,-0.746,0.209,-0.679,0.14,-0.656,0.15,-0.636,0.1844,-0.602
31,0.22,-0.709,0.12,-0.544,0.6,-0.766,0.2,-0.727,0.209,-0.69,0.14,-0.631,0.15,-0.638,0.1844,-0.578
33,0.22,-0.694,0.12,-0.558,0.6,-0.763,0.2,-0.711,0.209,-0.675,0.14,-0.638,0.15,-0.645,0.1844,-0.57
24,0.22,-0.676,0.12,-0.646,0.6,-0.748,0.2,-0.767,0.209,-0.692,0.14,-0.639,0.15,-0.631,0.1844,-0.605
13,0.22,-0.672,0.12,-0.626,0.6,-0.763,0.2,-0.751,0.209,-0.719,0.14,-0.67,0.15,-0.602,0.1844,-0.616
28,0.22,-0.697,0.12,-0.612,0.6,-0.758,0.2,-0.761,0.209,-0.676,0.14,-0.639,0.15,-0.621,0.1844,-0.607
37,0.22,-0.701,0.12,-0.572,0.6,-0.746,0.2,-0.722,0.209,-0.661,0.14,-0.63,0.15,-0.649,0.1844,-0.554
38,0.22,-0.696,0.12,-0.596,0.6,-0.745,0.2,-0.718,0.209,-0.657,0.14,-0.632,0.15,-0.65,0.1844,-0.567
26,0.22,-0.683,0.12,-0.595,0.6,-0.749,0.2,-0.747,0.209,-0.691,0.14,-0.65,0.15,-0.641,0.1844,-0.605
29,0.22,-0.697,0.12,-0.485,0.6,-0.76,0.2,-0.743,0.209,-0.682,0.14,-0.628,0.15,-0.625,0.1844,-0.604
15,0.22,-0.674,0.12,-0.624,0.6,-0.775,0.2,-0.763,0.209,-0.7,0.14,-0.688,0.15,-0.607,0.1844,-0.622
0,0.22,-0.556,0.12,-0.515,0.6,-0.693,0.2,-0.693,0.209,-0.626,0.14,-0.555,0.15,-0.486,0.1844,-0.545
28,0.22,-0.698,0.12,-0.577,0.6,-0.758,0.2,-0.757,0.209,-0.677,0.14,-0.638,0.15,-0.623,0.1844,-0.606
35,0.22,-0.695,0.12,-0.592,0.6,-0.749,0.2,-0.73,0.209,-0.669,0.14,-0.631,0.15,-0.643,0.1844,-0.56
17,0.22,-0.668,0.12,-0.621,0.6,-0.772,0.2,-0.75,0.209,-0.691,0.14,-0.659,0.15,-0.617,0.1844,-0.61
16,0.22,-0.669,0.12,-0.62,0.6,-0.773,0.2,-0.757,0.209,-0.693,0.14,-0.676,0.15,-0.615,0.1844,-0.618
16,0.22,-0.669,0.12,-0.619,0.6,-0.773,0.2,-0.757,0.209,-0.693,0.14,-0.674,0.15,-0.616,0.1844,-0.617
21,0.22,-0.679,0.12,-0.662,0.6,-0.779,0.2,-0.744,0.209,-0.678,0.14,-0.658,0.15,-0.63,0.1844,-0.604
11,0.22,-0.664,0.12,-0.646,0.6,-0.773,0.2,-0.753,0.209,-0.71,0.14,-0.68,0.15,-0.61,0.1844,-0.63
37,0.22,-0.702,0.12,-0.573,0.6,-0.746,0.2,-0.721,0.209,-0.662,0.14,-0.63,0.15,-0.65,0.1844,-0.555
37,0.22,-0.702,0.12,-0.574,0.6,-0.746,0.2,-0.721,0.209,-0.662,0.14,-0.63,0.15,-0.65,0.1844,-0.555
11,0.22,-0.664,0.12,-0.647,0.6,-0.776,0.2,-0.754,0.209,-0.71,0.14,-0.679,0.15,-0.61,0.1844,-0.627
31,0.22,-0.71,0.12,-0.547,0.6,-0.764,0.2,-0.728,0.209,-0.691,0.14,-0.632,0.15,-0.635,0.1844,-0.578
23,0.22,-0.683,0.12,-0.637,0.6,-0.76,0.2,-0.757,0.209,-0.684,0.14,-0.642,0.15,-0.63,0.1844,-0.614
2,0.22,-0.664,0.12,-0.635,0.6,-0.772,0.2,-0.789,0.209,-0.682,0.14,-0.683,0.15,-0.591,0.1844,-0.627
23,0.22,-0.68,0.12,-0.642,0.6,-0.759,0.2,-0.761,0.209,-0.688,0.14,-0.642,0.15,-0.631,0.1844,-0.612
27,0.22,-0.696,0.12,-0.629,0.6,-0.757,0.2,-0.76,0.209,-0.676,0.14,-0.644,0.15,-0.623,0.1844,-0.607
9,0.22,-0.657,0.12,-0.62,0.6,-0.779,0.2,-0.765,0.209,-0.721,0.14,-0.688,0.15,-0.616,0.1844,-0.625
14,0.22,-0.675,0.12,-0.633,0.6,-0.764,0.2,-0.764,0.209,-0.714,0.14,-0.665,0.15,-0.601,0.1844,-0.618
29,0.22,-0.696,0.12,-0.49,0.6,-0.759,0.2,-0.744,0.209,-0.681,0.14,-0.626,0.15,-0.624,0.1844,-0.602
9,0.22,-0.658,0.12,-0.626,0.6,-0.779,0.2,-0.762,0.209,-0.718,0.14,-0.686,0.15,-0.614,0.1844,-0.623
37,0.22,-0.701,0.12,-0.594,0.6,-0.748,0.2,-0.727,0.209,-0.661,0.14,-0.631,0.15,-0.648,0.1844,-0.554
29,0.22,-0.699,0.12,-0.5,0.6,-0.76,0.2,-0.744,0.209,-0.682,0.14,-0.63,0.15,-0.624,0.1844,-0.606
2,0.22,-0.667,0.12,-0.642,0.6,-0.777,0.2,-0.783,0.209,-0.683,0.14,-0.694,0.15,-0.59,0.1844,-0.63
3,0.22,-0.652,0.12,-0.65,0.6,-0.781,0.2,-0.776,0.209,-0.69,0.14,-0.685,0.15,-0.58,0.1844,-0.625
15,0.22,-0.675,0.12,-0.628,0.6,-0.773,0.2,-0.761,0.209,-0.705,0.14,-0.683,0.15,-0.606,0.1844,-0.622
17,0.22,-0.676,0.12,-0.627,0.6,-0.773,0.2,-0.752,0.209,-0.701,0.14,-0.654,0.15,-0.621,0.1844,-0.605
16,0.22,-0.674,0.12,-0.624,0.6,-0.776,0.2,-0.763,0.209,-0.698,0.14,-0.69,0.15,-0.608,0.1844,-0.622
4,0.22,-0.648,0.12,-0.655,0.6,-0.783,0.2,-0.779,0.209,-0.698,0.14,-0.672,0.15,-0.582,0.1844,-0.629
27,0.22,-0.687,0.12,-0.601,0.6,-0.74,0.2,-0.747,0.209,-0.679,0.14,-0.65,0.15,-0.634,0.1844,-0.609
33,0.22,-0.688,0.12,-0.567,0.6,-0.757,0.2,-0.713,0.209,-0.67,0.14,-0.642,0.15,-0.646,0.1844,-0.564
7,0.22,-0.658,0.12,-0.653,0.6,-0.795,0.2,-0.759,0.209,-0.706,0.14,-0.677,0.15,-0.595,0.1844,-0.626
23,0.22,-0.687,0.12,-0.658,0.6,-0.765,0.2,-0.76,0.209,-0.681,0.14,-0.647,0.15,-0.629,0.1844,-0.615
39,0.22,-0.697,0.12,-0.594,0.6,-0.747,0.2,-0.715,0.209,-0.656,0.14,-0.632,0.15,-0.649,0.1844,-0.569
19,0.22,-0.673,0.12,-0.633,0.6,-0.765,0.2,-0.748,0.209,-0.684,0.14,-0.654,0.15,-0.612,0.1844,-0.603
19,0.22,-0.671,0.12,-0.63,0.6,-0.763,0.2,-0.753,0.209,-0.692,0.14,-0.651,0.15,-0.606,0.1844,-0.601
25,0.22,-0.678,0.12,-0.64,0.6,-0.748,0.2,-0.767,0.209,-0.692,0.14,-0.639,0.15,-0.631,0.1844,-0.605
3,0.22,-0.652,0.12,-0.651,0.6,-0.782,0.2,-0.775,0.209,-0.69,0.14,-0.684,0.15,-0.58,0.1844,-0.626
18,0.22,-0.673,0.12,-0.631,0.6,-0.764,0.2,-0.753,0.209,-0.696,0.14,-0.649,0.15,-0.612,0.1844,-0.603
22,0.22,-0.683,0.12,-0.664,0.6,-0.775,0.2,-0.751,0.209,-0.672,0.14,-0.649,0.15,-0.629,0.1844,-0.611
35,0.22,-0.692,0.12,-0.579,0.6,-0.743,0.2,-0.723,0.209,-0.672,0.14,-0.634,0.15,-0.64,0.1844,-0.566
17,0.22,-0.671,0.12,-0.616,0.6,-0.772,0.2,-0.756,0.209,-0.693,0.14,-0.668,0.15,-0.62,0.1844,-0.617
32,0.22,-0.71,0.12,-0.549,0.6,-0.765,0.2,-0.728,0.209,-0.693,0.14,-0.633,0.15,-0.634,0.1844,-0.579
23,0.22,-0.673,0.12,-0.644,0.6,-0.758,0.2,-0.753,0.209,-0.688,0.14,-0.642,0.15,-0.631,0.1844,-0.606
1,0.22,-0.644,0.12,-0.589,0.6,-0.769,0.2,-0.786,0.209,-0.688,0.14,-0.627,0.15,-0.571,0.1844,-0.655
19,0.22,-0.679,0.12,-0.642,0.6,-0.777,0.2,-0.746,0.209,-0.685,0.14,-0.662,0.15,-0.625,0.1844,-0.61
8,0.22,-0.667,0.12,-0.651,0.6,-0.794,0.2,-0.76,0.209,-0.708,0.14,-0.679,0.15,-0.598,0.1844,-0.628
2,0.22,-0.667,0.12,-0.643,0.6,-0.785,0.2,-0.779,0.209,-0.687,0.14,-0.701,0.15,-0.588,0.1844,-0.628
35,0.22,-0.694,0.12,-0.593,0.6,-0.75,0.2,-0.73,0.209,-0.668,0.14,-0.631,0.15,-0.643,0.1844,-0.56
34,0.22,-0.685,0.12,-0.55,0.6,-0.748,0.2,-0.703,0.209,-0.668,0.14,-0.642,0.15,-0.639,0.1844,-0.561
22,0.22,-0.685,0.12,-0.665,0.6,-0.771,0.2,-0.755,0.209,-0.672,0.14,-0.648,0.15,-0.629,0.1844,-0.613
10,0.22,-0.663,0.12,-0.639,0.6,-0.778,0.2,-0.759,0.209,-0.714,0.14,-0.679,0.15,-0.615,0.1844,-0.631
37,0.22,-0.701,0.12,-0.571,0.6,-0.746,0.2,-0.722,0.209,-0.661,0.14,-0.63,0.15,-0.648,0.1844,-0.554
37,0.22,-0.701,0.12,-0.584,0.6,-0.744,0.2,-0.712,0.209,-0.662,0.14,-0.622,0.15,-0.654,0.1844,-0.557
6,0.22,-0.651,0.12,-0.656,0.6,-0.792,0.2,-0.767,0.209,-0.702,0.14,-0.67,0.15,-0.592,0.1844,-0.622
18,0.22,-0.673,0.12,-0.631,0.6,-0.765,0.2,-0.754,0.209,-0.698,0.14,-0.649,0.15,-0.616,0.1844,-0.604
21,0.22,-0.682,0.12,-0.659,0.6,-0.782,0.2,-0.749,0.209,-0.679,0.14,-0.656,0.15,-0.64,0.1844,-0.6
12,0.22,-0.66,0.12,-0.646,0.6,-0.77,0.2,-0.753,0.209,-0.725,0.14,-0.675,0.15,-0.601,0.1844,-0.62
26,0.22,-0.683,0.12,-0.596,0.6,-0.743,0.2,-0.746,0.209,-0.684,0.14,-0.645,0.15,-0.638,0.1844,-0.606
5,0.22,-0.644,0.12,-0.663,0.6,-0.78,0.2,-0.774,0.209,-0.705,0.14,-0.666,0.15,-0.586,0.1844,-0.629
31,0.22,-0.706,0.12,-0.537,0.6,-0.764,0.2,-0.727,0.209,-0.687,0.14,-0.629,0.15,-0.64,0.1844,-0.577
23,0.22,-0.682,0.12,-0.64,0.6,-0.759,0.2,-0.762,0.209,-0.686,0.14,-0.642,0.15,-0.631,0.1844,-0.613
2,0.22,-0.667,0.12,-0.642,0.6,-0.778,0.2,-0.783,0.209,-0.683,0.14,-0.696,0.15,-0.59,0.1844,-0.629
18,0.22,-0.676,0.12,-0.629,0.6,-0.772,0.2,-0.752,0.209,-0.703,0.14,-0.654,0.15,-0.622,0.1844,-0.604
8,0.22,-0.667,0.12,-0.648,0.6,-0.786,0.2,-0.76,0.209,-0.709,0.14,-0.679,0.15,-0.599,0.1844,-0.627
31,0.22,-0.701,0.12,-0.531,0.6,-0.761,0.2,-0.727,0.209,-0.685,0.14,-0.626,0.15,-0.64,0.1844,-0.576
5,0.22,-0.643,0.12,-0.661,0.6,-0.779,0.2,-0.773,0.209,-0.702,0.14,-0.661,0.15,-0.587,0.1844,-0.623
28,0.22,-0.696,0.12,-0.631,0.6,-0.758,0.2,-0.762,0.209,-0.676,0.14,-0.643,0.15,-0.621,0.1844,-0.607
39,0.22,-0.705,0.12,-0.602,0.6,-0.754,0.2,-0.719,0.209,-0.66,0.14,-0.634,0.15,-0.653,0.1844,-0.572
20,0.22,-0.688,0.12,-0.658,0.6,-0.79,0.2,-0.757,0.209,-0.68,0.14,-0.663,0.15,-0.651,0.1844,-0.6
30,0.22,-0.695,0.12,-0.52,0.6,-0.763,0.2,-0.734,0.209,-0.686,0.14,-0.619,0.15,-0.634,0.1844,-0.582
17,0.22,-0.673,0.12,-0.625,0.6,-0.772,0.2,-0.752,0.209,-0.696,0.14,-0.656,0.15,-0.618,0.1844,-0.606
23,0.22,-0.688,0.12,-0.665,0.6,-0.766,0.2,-0.762,0.209,-0.68,0.14,-0.648,0.15,-0.629,0.1844,-0.615
35,0.22,-0.694,0.12,-0.575,0.6,-0.744,0.2,-0.725,0.209,-0.674,0.14,-0.636,0.15,-0.642,0.1844,-0.57
21,0.22,-0.685,0.12,-0.656,0.6,-0.786,0.2,-0.754,0.209,-0.677,0.14,-0.661,0.15,-0.643,0.1844,-0.601
11,0.22,-0.664,0.12,-0.645,0.6,-0.776,0.2,-0.754,0.209,-0.711,0.14,-0.678,0.15,-0.608,0.1844,-0.621
26,0.22,-0.683,0.12,-0.598,0.6,-0.74,0.2,-0.747,0.209,-0.681,0.14,-0.651,0.15,-0.637,0.1844,-0.611
30,0.22,-0.696,0.12,-0.516,0.6,-0.76,0.2,-0.747,0.209,-0.687,0.14,-0.619,0.15,-0.635,0.1844,-0.584
28,0.22,-0.698,0.12,-0.583,0.6,-0.758,0.2,-0.758,0.209,-0.677,0.14,-0.638,0.15,-0.623,0.1844,-0.606
34,0.22,-0.682,0.12,-0.57,0.6,-0.751,0.2,-0.712,0.209,-0.667,0.14,-0.645,0.15,-0.64,0.1844,-0.56
32,0.22,-0.696,0.12,-0.565,0.6,-0.767,0.2,-0.715,0.209,-0.68,0.14,-0.638,0.15,-0.645,0.1844,-0.573
33,0.22,-0.683,0.12,-0.567,0.6,-0.753,0.2,-0.713,0.209,-0.668,0.14,-0.644,0.15,-0.641,0.1844,-0.559
38,0.22,-0.698,0.12,-0.586,0.6,-0.745,0.2,-0.712,0.209,-0.658,0.14,-0.624,0.15,-0.649,0.1844,-0.562
38,0.22,-0.697,0.12,-0.59,0.6,-0.743,0.2,-0.715,0.209,-0.657,0.14,-0.628,0.15,-0.649,0.1844,-0.564
31,0.22,-0.702,0.12,-0.531,0.6,-0.762,0.2,-0.727,0.209,-0.685,0.14,-0.626,0.15,-0.64,0.1844,-0.576
17,0.22,-0.669,0.12,-0.617,0.6,-0.772,0.2,-0.751,0.209,-0.691,0.14,-0.662,0.15,-0.617,0.1844,-0.611
28,0.22,-0.697,0.12,-0.637,0.6,-0.758,0.2,-0.762,0.209,-0.676,0.14,-0.644,0.15,-0.622,0.1844,-0.607
25,0.22,-0.688,0.12,-0.614,0.6,-0.753,0.2,-0.757,0.209,-0.692,0.14,-0.644,0.15,-0.643,0.1844,-0.599
21,0.22,-0.682,0.12,-0.658,0.6,-0.783,0.2,-0.75,0.209,-0.679,0.14,-0.656,0.15,-0.64,0.1844,-0.6
13,0.22,-0.678,0.12,-0.629,0.6,-0.763,0.2,-0.753,0.209,-0.713,0.14,-0.669,0.15,-0.603,0.1844,-0.612
8,0.22,-0.662,0.12,-0.629,0.6,-0.784,0.2,-0.762,0.209,-0.717,0.14,-0.68,0.15,-0.606,0.1844,-0.625
32,0.22,-0.702,0.12,-0.548,0.6,-0.765,0.2,-0.725,0.209,-0.692,0.14,-0.632,0.15,-0.637,0.1844,-0.577
3,0.22,-0.655,0.12,-0.649,0.6,-0.783,0.2,-0.779,0.209,-0.693,0.14,-0.688,0.15,-0.581,0.1844,-0.625
28,0.22,-0.7,0.12,-0.527,0.6,-0.756,0.2,-0.751,0.209,-0.679,0.14,-0.636,0.15,-0.621,0.1844,-0.605
7,0.22,-0.666,0.12,-0.651,0.6,-0.794,0.2,-0.76,0.209,-0.707,0.14,-0.679,0.15,-0.598,0.1844,-0.627
12,0.22,-0.661,0.12,-0.647,0.6,-0.77,0.2,-0.753,0.209,-0.727,0.14,-0.676,0.15,-0.6,0.1844,-0.621
28,0.22,-0.7,0.12,-0.512,0.6,-0.757,0.2,-0.749,0.209,-0.68,0.14,-0.636,0.15,-0.621,0.1844,-0.606
34,0.22,-0.686,0.12,-0.552,0.6,-0.748,0.2,-0.707,0.209,-0.669,0.14,-0.642,0.15,-0.64,0.1844,-0.562
11,0.22,-0.663,0.12,-0.646,0.6,-0.775,0.2,-0.755,0.209,-0.71,0.14,-0.676,0.15,-0.611,0.1844,-0.631
8,0.22,-0.665,0.12,-0.638,0.6,-0.784,0.2,-0.761,0.209,-0.71,0.14,-0.681,0.15,-0.604,0.1844,-0.625
19,0.22,-0.678,0.12,-0.641,0.6,-0.776,0.2,-0.746,0.209,-0.685,0.14,-0.662,0.15,-0.624,0.1844,-0.61
13,0.22,-0.68,0.12,-0.629,0.6,-0.763,0.2,-0.753,0.209,-0.713,0.14,-0.667,0.15,-0.603,0.1844,-0.61
27,0.22,-0.69,0.12,-0.611,0.6,-0.744,0.2,-0.753,0.209,-0.676,0.14,-0.646,0.15,-0.626,0.1844,-0.608
19,0.22,-0.677,0.12,-0.638,0.6,-0.773,0.2,-0.747,0.209,-0.684,0.14,-0.66,0.15,-0.62,0.1844,-0.607
7,0.22,-0.664,0.12,-0.651,0.6,-0.794,0.2,-0.758,0.209,-0.706,0.14,-0.679,0.15,-0.596,0.1844,-0.627
16,0.22,-0.67,0.12,-0.619,0.6,-0.773,0.2,-0.757,0.209,-0.693,0.14,-0.672,0.15,-0.616,0.1844,-0.617
6,0.22,-0.65,0.12,-0.656,0.6,-0.794,0.2,-0.765,0.209,-0.703,0.14,-0.673,0.15,-0.593,0.1844,-0.623
11,0.22,-0.664,0.12,-0.644,0.6,-0.776,0.2,-0.755,0.209,-0.711,0.14,-0.679,0.15,-0.606,0.1844,-0.619
37,0.22,-0.702,0.12,-0.585,0.6,-0.745,0.2,-0.711,0.209,-0.663,0.14,-0.622,0.15,-0.656,0.1844,-0.557
4,0.22,-0.646,0.12,-0.658,0.6,-0.782,0.2,-0.776,0.209,-0.704,0.14,-0.672,0.15,-0.584,0.1844,-0.631
30,0.22,-0.696,0.12,-0.526,0.6,-0.762,0.2,-0.734,0.209,-0.686,0.14,-0.622,0.15,-0.636,0.1844,-0.583
30,0.22,-0.695,0.12,-0.512,0.6,-0.762,0.2,-0.743,0.209,-0.686,0.14,-0.618,0.15,-0.633,0.1844,-0.582
32,0.22,-0.698,0.12,-0.554,0.6,-0.766,0.2,-0.721,0.209,-0.686,0.14,-0.634,0.15,-0.64,0.1844,-0.576
19,0.22,-0.677,0.12,-0.637,0.6,-0.772,0.2,-0.747,0.209,-0.684,0.14,-0.66,0.15,-0.619,0.1844,-0.606
34,0.22,-0.694,0.12,-0.573,0.6,-0.744,0.2,-0.723,0.209,-0.674,0.14,-0.638,0.15,-0.641,0.1844,-0.571
