Position Label,Beacon1,RSSI1,Beacon2,RSSI2,Beacon3,RSSI3,Beacon4,RSSI4,Beacon5,RSSI5,Beacon6,RSSI6,Beacon7,RSSI7,Beacon8,RSSI8,Beacon9,RSSI9,Beacon10,RSSI10
15,20,-71,30,-82,60,-75,70,-62,80,-57,90,-64,130,-64,140,-72,150,-77,160,-74
15,20,-75,30,-77,60,-73,70,-66,80,-57,90,-62,130,-67,140,-68,150,-73,160,-79
15,20,-74,30,-84,60,-76,70,-61,80,-57,90,-62,130,-64,140,-75,150,-73,160,-74
15,20,-76,30,-76,60,-75,70,-65,80,-56,90,-63,130,-64,140,-71,150,-76,160,-79
15,20,-70,30,-77,60,-76,70,-61,80,-60,90,-69,130,-67,140,-72,150,-76,160,-81
15,20,-76,30,-83,60,-82,70,-65,80,-60,90,-64,130,-67,140,-66,150,-76,160,-79
15,20,-76,30,-77,60,-76,70,-66,80,-57,90,-61,130,-64,140,-74,150,-76,160,-75
15,20,-70,30,-83,60,-76,70,-66,80,-57,90,-64,130,-64,140,-75,150,-75,160,-74
15,20,-71,30,-83,60,-83,70,-62,80,-56,90,-69,130,-64,140,-74,150,-74,160,-73
15,20,-75,30,-77,60,-84,70,-60,80,-55,90,-62,130,-63,140,-72,150,-74,160,-73
15,20,-71,30,-83,60,-84,70,-62,80,-60,90,-69,130,-64,140,-72,150,-75,160,-80
15,20,-75,30,-84,60,-75,70,-66,80,-58,90,-63,130,-64,140,-67,150,-77,160,-74
15,20,-71,30,-83,60,-75,70,-62,80,-61,90,-67,130,-67,140,-71,150,-78,160,-80
15,20,-71,30,-76,60,-75,70,-62,80,-57,90,-63,130,-64,140,-71,150,-77,160,-75
15,20,-76,30,-84,60,-75,70,-67,80,-57,90,-68,130,-64,140,-74,150,-74,160,-73
15,20,-71,30,-83,60,-76,70,-61,80,-57,90,-62,130,-68,140,-67,150,-77,160,-79
15,20,-75,30,-77,60,-74,70,-61,80,-56,90,-64,130,-68,140,-72,150,-74,160,-74
15,20,-76,30,-84,60,-84,70,-67,80,-59,90,-65,130,-65,140,-71,150,-75,160,-78
15,20,-71,30,-83,60,-76,70,-66,80,-57,90,-69,130,-65,140,-75,150,-74,160,-74
15,20,-74,30,-83,60,-83,70,-62,80,-55,90,-64,130,-64,140,-70,150,-77,160,-73
15,20,-76,30,-77,60,-75,70,-60,80,-58,90,-69,130,-65,140,-74,150,-73,160,-73
15,20,-70,30,-76,60,-74,70,-61,80,-60,90,-63,130,-64,140,-71,150,-74,160,-80
15,20,-71,30,-85,60,-74,70,-62,80,-61,90,-64,130,-68,140,-70,150,-75,160,-85
15,20,-71,30,-84,60,-84,70,-61,80,-55,90,-69,130,-65,140,-70,150,-76,160,-73
15,20,-75,30,-76,60,-75,70,-62,80,-59,90,-67,130,-66,140,-73,150,-73,160,-73
15,20,-75,30,-85,60,-75,70,-66,80,-60,90,-69,130,-64,140,-72,150,-74,160,-73
15,20,-76,30,-77,60,-74,70,-63,80,-57,90,-65,130,-64,140,-71,150,-75,160,-77
15,20,-74,30,-85,60,-83,70,-65,80,-56,90,-64,130,-63,140,-66,150,-75,160,-77
15,20,-71,30,-76,60,-83,70,-67,80,-57,90,-64,130,-68,140,-71,150,-74,160,-73
15,20,-75,30,-76,60,-74,70,-63,80,-61,90,-64,130,-63,140,-75,150,-75,160,-79
15,20,-72,30,-82,60,-84,70,-62,80,-55,90,-67,130,-64,140,-72,150,-74,160,-81
15,20,-71,30,-84,60,-74,70,-63,80,-57,90,-64,130,-67,140,-70,150,-73,160,-74
15,20,-75,30,-78,60,-75,70,-62,80,-61,90,-62,130,-67,140,-68,150,-74,160,-73
15,20,-75,30,-77,60,-74,70,-61,80,-56,90,-68,130,-64,140,-70,150,-72,160,-79
15,20,-75,30,-76,60,-74,70,-66,80,-61,90,-67,130,-65,140,-66,150,-72,160,-74
15,20,-74,30,-94,60,-74,70,-66,80,-56,90,-68,130,-64,140,-74,150,-76,160,-74
15,20,-70,30,-76,60,-77,70,-63,80,-60,90,-67,130,-64,140,-72,150,-77,160,-75
15,20,-76,30,-76,60,-75,70,-62,80,-61,90,-67,130,-64,140,-66,150,-75,160,-74
15,20,-70,30,-76,60,-75,70,-61,80,-61,90,-67,130,-65,140,-71,150,-75,160,-73
15,20,-71,30,-83,60,-75,70,-65,80,-56,90,-68,130,-64,140,-68,150,-74,160,-78
15,20,-74,30,-97,60,-85,70,-66,80,-61,90,-62,130,-64,140,-75,150,-72,160,-73
15,20,-71,30,-78,60,-74,70,-62,80,-57,90,-65,130,-64,140,-69,150,-78,160,-74
15,20,-71,30,-77,60,-74,70,-65,80,-60,90,-63,130,-63,140,-72,150,-73,160,-74
15,20,-71,30,-95,60,-75,70,-65,80,-60,90,-68,130,-66,140,-72,150,-73,160,-74
15,20,-71,30,-77,60,-84,70,-66,80,-57,90,-64,130,-65,140,-76,150,-75,160,-74
15,20,-75,30,-97,60,-84,70,-67,80,-57,90,-69,130,-64,140,-72,150,-73,160,-74
15,20,-74,30,-77,60,-75,70,-62,80,-60,90,-64,130,-67,140,-67,150,-77,160,-82
15,20,-70,30,-75,60,-74,70,-61,80,-60,90,-64,130,-64,140,-76,150,-74,160,-79
15,20,-74,30,-83,60,-74,70,-66,80,-57,90,-62,130,-67,140,-73,150,-77,160,-75
15,20,-72,30,-83,60,-88,70,-61,80,-57,90,-64,130,-67,140,-73,150,-78,160,-75
15,20,-76,30,-76,60,-75,70,-65,80,-56,90,-65,130,-64,140,-67,150,-73,160,-74
15,20,-77,30,-82,60,-75,70,-61,80,-56,90,-64,130,-67,140,-68,150,-73,160,-74
15,20,-71,30,-76,60,-75,70,-61,80,-60,90,-65,130,-67,140,-72,150,-75,160,-74
15,20,-75,30,-92,60,-85,70,-60,80,-60,90,-64,130,-63,140,-71,150,-74,160,-74
15,20,-70,30,-85,60,-84,70,-62,80,-60,90,-68,130,-64,140,-66,150,-78,160,-74
15,20,-71,30,-83,60,-87,70,-60,80,-58,90,-61,130,-67,140,-66,150,-78,160,-73
15,20,-74,30,-76,60,-75,70,-62,80,-56,90,-64,130,-65,140,-66,150,-73,160,-74
15,20,-77,30,-77,60,-74,70,-61,80,-55,90,-65,130,-64,140,-71,150,-79,160,-74
15,20,-71,30,-77,60,-85,70,-61,80,-55,90,-67,130,-64,140,-71,150,-79,160,-83
15,20,-75,30,-77,60,-86,70,-62,80,-60,90,-64,130,-64,140,-77,150,-79,160,-74
15,20,-75,30,-78,60,-74,70,-67,80,-55,90,-68,130,-68,140,-75,150,-78,160,-75
15,20,-75,30,-76,60,-75,70,-62,80,-57,90,-63,130,-64,140,-72,150,-73,160,-73
15,20,-71,30,-83,60,-75,70,-66,80,-57,90,-69,130,-65,140,-71,150,-74,160,-74
15,20,-71,30,-84,60,-75,70,-62,80,-58,90,-64,130,-64,140,-72,150,-75,160,-74
15,20,-71,30,-82,60,-84,70,-66,80,-60,90,-67,130,-67,140,-72,150,-74,160,-73
15,20,-75,30,-83,60,-74,70,-61,80,-56,90,-69,130,-64,140,-73,150,-78,160,-74
15,20,-71,30,-95,60,-73,70,-66,80,-60,90,-65,130,-68,140,-72,150,-74,160,-82
15,20,-72,30,-77,60,-82,70,-60,80,-60,90,-62,130,-64,140,-73,150,-75,160,-81
15,20,-74,30,-84,60,-83,70,-66,80,-58,90,-68,130,-67,140,-71,150,-79,160,-73
15,20,-75,30,-77,60,-75,70,-67,80,-55,90,-68,130,-64,140,-67,150,-79,160,-73
15,20,-76,30,-86,60,-85,70,-62,80,-56,90,-68,130,-67,140,-74,150,-73,160,-73
15,20,-78,30,-78,60,-72,70,-66,80,-60,90,-62,130,-64,140,-74,150,-80,160,-74
15,20,-72,30,-79,60,-73,70,-63,80,-60,90,-64,130,-64,140,-71,150,-78,160,-74
15,20,-75,30,-77,60,-74,70,-61,80,-57,90,-63,130,-65,140,-75,150,-74,160,-79
15,20,-76,30,-78,60,-81,70,-61,80,-55,90,-61,130,-63,140,-72,150,-72,160,-74
15,20,-75,30,-77,60,-74,70,-66,80,-56,90,-62,130,-67,140,-74,150,-71,160,-76
15,20,-78,30,-84,60,-74,70,-63,80,-60,90,-64,130,-63,140,-74,150,-72,160,-74
15,20,-77,30,-89,60,-80,70,-62,80,-57,90,-63,130,-66,140,-67,150,-74,160,-80
15,20,-74,30,-76,60,-84,70,-63,80,-61,90,-62,130,-64,140,-75,150,-79,160,-76
15,20,-74,30,-85,60,-73,70,-61,80,-61,90,-69,130,-63,140,-75,150,-80,160,-74
15,20,-80,30,-88,60,-75,70,-67,80,-55,90,-62,130,-63,140,-67,150,-75,160,-74
15,20,-75,30,-89,60,-75,70,-62,80,-59,90,-62,130,-66,140,-72,150,-79,160,-74
15,20,-73,30,-84,60,-87,70,-67,80,-61,90,-69,130,-64,140,-74,150,-74,160,-78
15,20,-70,30,-83,60,-84,70,-66,80,-56,90,-63,130,-64,140,-73,150,-73,160,-76
15,20,-71,30,-75,60,-75,70,-61,80,-58,90,-62,130,-65,140,-69,150,-74,160,-74
15,20,-73,30,-83,60,-84,70,-66,80,-57,90,-69,130,-64,140,-70,150,-74,160,-74
15,20,-72,30,-75,60,-75,70,-67,80,-56,90,-63,130,-65,140,-68,150,-74,160,-73
15,20,-72,30,-76,60,-75,70,-61,80,-60,90,-64,130,-64,140,-68,150,-79,160,-73
15,20,-75,30,-76,60,-75,70,-61,80,-56,90,-67,130,-65,140,-73,150,-75,160,-75
15,20,-77,30,-82,60,-83,70,-61,80,-57,90,-64,130,-65,140,-74,150,-74,160,-74
15,20,-74,30,-84,60,-73,70,-61,80,-60,90,-62,130,-68,140,-68,150,-73,160,-75
15,20,-71,30,-94,60,-74,70,-63,80,-57,90,-67,130,-63,140,-68,150,-75,160,-74
15,20,-71,30,-76,60,-75,70,-66,80,-57,90,-64,130,-63,140,-72,150,-74,160,-80
15,20,-74,30,-83,60,-83,70,-62,80,-61,90,-63,130,-67,140,-71,150,-74,160,-80
15,20,-71,30,-84,60,-75,70,-66,80,-56,90,-68,130,-64,140,-72,150,-78,160,-74
15,20,-71,30,-84,60,-74,70,-61,80,-61,90,-63,130,-67,140,-68,150,-73,160,-80
15,20,-77,30,-83,60,-82,70,-66,80,-60,90,-68,130,-63,140,-71,150,-74,160,-74
15,20,-70,30,-83,60,-83,70,-62,80,-56,90,-64,130,-67,140,-68,150,-73,160,-80
15,20,-75,30,-84,60,-73,70,-63,80,-56,90,-62,130,-65,140,-75,150,-74,160,-79
15,20,-71,30,-76,60,-74,70,-61,80,-58,90,-69,130,-65,140,-74,150,-81,160,-73
15,20,-85,30,-76,60,-74,70,-61,80,-55,90,-61,130,-63,140,-68,150,-73,160,-74
15,20,-72,30,-85,60,-77,70,-63,80,-56,90,-64,130,-68,140,-73,150,-73,160,-73
15,20,-73,30,-77,60,-74,70,-66,80,-56,90,-64,130,-66,140,-72,150,-74,160,-73
15,20,-76,30,-92,60,-85,70,-61,80,-56,90,-62,130,-62,140,-72,150,-75,160,-74
15,20,-76,30,-84,60,-75,70,-60,80,-60,90,-63,130,-67,140,-73,150,-77,160,-74
15,20,-74,30,-85,60,-74,70,-62,80,-57,90,-65,130,-67,140,-68,150,-74,160,-74
15,20,-71,30,-83,60,-75,70,-61,80,-60,90,-62,130,-68,140,-73,150,-74,160,-74
15,20,-85,30,-89,60,-75,70,-62,80,-55,90,-62,130,-66,140,-72,150,-75,160,-74
15,20,-75,30,-86,60,-77,70,-66,80,-55,90,-68,130,-63,140,-72,150,-73,160,-81
15,20,-77,30,-88,60,-75,70,-61,80,-56,90,-61,130,-69,140,-73,150,-74,160,-76
15,20,-71,30,-84,60,-74,70,-60,80,-57,90,-63,130,-68,140,-68,150,-74,160,-74
15,20,-76,30,-86,60,-75,70,-62,80,-60,90,-68,130,-65,140,-72,150,-74,160,-79
15,20,-74,30,-89,60,-85,70,-65,80,-56,90,-64,130,-64,140,-71,150,-74,160,-74
15,20,-87,30,-79,60,-74,70,-60,80,-60,90,-62,130,-68,140,-72,150,-73,160,-73
15,20,-86,30,-77,60,-75,70,-63,80,-57,90,-68,130,-68,140,-67,150,-79,160,-80
15,20,-75,30,-89,60,-75,70,-66,80,-60,90,-63,130,-64,140,-67,150,-77,160,-74
15,20,-72,30,-78,60,-75,70,-61,80,-60,90,-68,130,-68,140,-72,150,-75,160,-76
15,20,-73,30,-78,60,-75,70,-63,80,-61,90,-64,130,-67,140,-72,150,-74,160,-74
15,20,-80,30,-85,60,-85,70,-61,80,-57,90,-63,130,-65,140,-67,150,-73,160,-81
15,20,-77,30,-87,60,-74,70,-60,80,-56,90,-68,130,-67,140,-73,150,-77,160,-73
15,20,-75,30,-92,60,-77,70,-66,80,-61,90,-64,130,-66,140,-72,150,-79,160,-72
15,20,-80,30,-77,60,-74,70,-61,80,-57,90,-62,130,-65,140,-73,150,-78,160,-71
15,20,-88,30,-82,60,-75,70,-65,80,-61,90,-65,130,-64,140,-70,150,-74,160,-75
15,20,-73,30,-83,60,-75,70,-62,80,-56,90,-69,130,-64,140,-75,150,-78,160,-79
15,20,-73,30,-79,60,-74,70,-60,80,-57,90,-68,130,-64,140,-71,150,-75,160,-73
15,20,-78,30,-85,60,-73,70,-61,80,-60,90,-61,130,-63,140,-65,150,-72,160,-75
15,20,-75,30,-83,60,-83,70,-66,80,-57,90,-67,130,-66,140,-73,150,-74,160,-78
15,20,-73,30,-82,60,-74,70,-61,80,-61,90,-64,130,-63,140,-71,150,-75,160,-78
15,20,-72,30,-86,60,-76,70,-67,80,-56,90,-63,130,-65,140,-72,150,-75,160,-77
15,20,-73,30,-75,60,-76,70,-67,80,-57,90,-64,130,-63,140,-71,150,-73,160,-75
15,20,-73,30,-76,60,-82,70,-61,80,-57,90,-62,130,-67,140,-69,150,-73,160,-77
15,20,-75,30,-91,60,-73,70,-61,80,-58,90,-62,130,-65,140,-72,150,-95,160,-74
15,20,-75,30,-77,60,-86,70,-60,80,-59,90,-64,130,-65,140,-73,150,-75,160,-75
15,20,-72,30,-77,60,-71,70,-62,80,-60,90,-69,130,-67,140,-71,150,-74,160,-78
15,20,-75,30,-87,60,-74,70,-66,80,-60,90,-65,130,-63,140,-69,150,-79,160,-80
15,20,-77,30,-76,60,-83,70,-61,80,-61,90,-69,130,-65,140,-73,150,-78,160,-79
15,20,-75,30,-79,60,-76,70,-62,80,-57,90,-64,130,-65,140,-72,150,-77,160,-78
15,20,-72,30,-78,60,-74,70,-63,80,-56,90,-68,130,-64,140,-67,150,-74,160,-73
15,20,-73,30,-88,60,-85,70,-62,80,-60,90,-65,130,-65,140,-66,150,-78,160,-73
15,20,-82,30,-78,60,-74,70,-65,80,-56,90,-62,130,-64,140,-68,150,-80,160,-79
15,20,-76,30,-78,60,-73,70,-66,80,-56,90,-63,130,-63,140,-74,150,-78,160,-73
15,20,-72,30,-87,60,-84,70,-61,80,-57,90,-68,130,-64,140,-67,150,-81,160,-77
15,20,-70,30,-84,60,-93,70,-62,80,-57,90,-63,130,-63,140,-74,150,-76,160,-73
15,20,-80,30,-89,60,-77,70,-61,80,-57,90,-63,130,-64,140,-72,150,-76,160,-77
15,20,-71,30,-76,60,-82,70,-63,80,-56,90,-61,130,-66,140,-69,150,-78,160,-80
15,20,-79,30,-81,60,-79,70,-67,80,-63,90,-70,130,-65,140,-73,150,-73,160,-73
15,20,-76,30,-76,60,-78,70,-70,80,-56,90,-67,130,-62,140,-70,150,-75,160,-72
15,20,-74,30,-82,60,-80,70,-64,80,-58,90,-66,130,-66,140,-78,150,-72,160,-76
15,20,-74,30,-77,60,-89,70,-61,80,-61,90,-64,130,-66,140,-77,150,-77,160,-78
15,20,-72,30,-82,60,-85,70,-66,80,-55,90,-67,130,-62,140,-77,150,-73,160,-75
15,20,-73,30,-80,60,-87,70,-66,80,-56,90,-64,130,-64,140,-79,150,-76,160,-72
15,20,-73,30,-87,60,-90,70,-63,80,-57,90,-64,130,-66,140,-83,150,-74,160,-77
15,20,-72,30,-92,60,-84,70,-62,80,-56,90,-68,130,-63,140,-72,150,-75,160,-75
15,20,-77,30,-76,60,-70,70,-63,80,-57,90,-64,130,-67,140,-76,150,-81,160,-79
15,20,-74,30,-88,60,-82,70,-66,80,-57,90,-63,130,-64,140,-70,150,-82,160,-74
15,20,-74,30,-77,60,-73,70,-60,80,-55,90,-65,130,-64,140,-68,150,-72,160,-74
15,20,-74,30,-89,60,-84,70,-66,80,-60,90,-63,130,-64,140,-67,150,-73,160,-73
15,20,-75,30,-86,60,-75,70,-62,80,-60,90,-63,130,-65,140,-72,150,-74,160,-73
15,20,-70,30,-90,60,-75,70,-64,80,-58,90,-63,130,-67,140,-68,150,-73,160,-74
15,20,-75,30,-90,60,-83,70,-63,80,-59,90,-62,130,-64,140,-72,150,-72,160,-73
15,20,-75,30,-76,60,-75,70,-63,80,-57,90,-62,130,-64,140,-73,150,-82,160,-73
15,20,-72,30,-77,60,-74,70,-67,80,-57,90,-64,130,-65,140,-72,150,-81,160,-79
15,20,-72,30,-77,60,-85,70,-62,80,-56,90,-62,130,-64,140,-68,150,-74,160,-79
15,20,-73,30,-77,60,-75,70,-62,80,-61,90,-62,130,-65,140,-67,150,-72,160,-74
15,20,-75,30,-87,60,-84,70,-60,80,-58,90,-67,130,-64,140,-73,150,-81,160,-74
15,20,-74,30,-88,60,-75,70,-63,80,-61,90,-67,130,-63,140,-68,150,-72,160,-74
15,20,-70,30,-87,60,-76,70,-66,80,-57,90,-67,130,-64,140,-72,150,-81,160,-79
15,20,-76,30,-97,60,-76,70,-62,80,-57,90,-64,130,-65,140,-73,150,-82,160,-78
15,20,-76,30,-78,60,-90,70,-66,80,-57,90,-67,130,-68,140,-67,150,-72,160,-77
15,20,-75,30,-87,60,-88,70,-61,80,-56,90,-64,130,-65,140,-73,150,-77,160,-75
15,20,-83,30,-83,60,-75,70,-63,80,-60,90,-63,130,-64,140,-66,150,-81,160,-79
15,20,-81,30,-90,60,-75,70,-65,80,-57,90,-68,130,-67,140,-68,150,-75,160,-73
15,20,-75,30,-91,60,-73,70,-61,80,-60,90,-64,130,-68,140,-73,150,-78,160,-74
15,20,-73,30,-76,60,-74,70,-67,80,-57,90,-71,130,-65,140,-72,150,-75,160,-81
15,20,-84,30,-83,60,-74,70,-61,80,-58,90,-64,130,-64,140,-76,150,-72,160,-73
15,20,-74,30,-83,60,-93,70,-62,80,-60,90,-64,130,-68,140,-72,150,-89,160,-75
15,20,-71,30,-88,60,-74,70,-61,80,-57,90,-62,130,-66,140,-67,150,-71,160,-73
15,20,-73,30,-90,60,-90,70,-64,80,-55,90,-62,130,-64,140,-73,150,-74,160,-85
15,20,-80,30,-90,60,-75,70,-66,80,-61,90,-68,130,-64,140,-72,150,-86,160,-80
15,20,-77,30,-82,60,-72,70,-65,80,-57,90,-65,130,-68,140,-74,150,-86,160,-76
15,20,-72,30,-75,60,-90,70,-66,80,-62,90,-64,130,-64,140,-77,150,-84,160,-77
15,20,-76,30,-93,60,-75,70,-66,80,-60,90,-61,130,-64,140,-72,150,-84,160,-80
15,20,-71,30,-78,60,-72,70,-61,80,-57,90,-68,130,-67,140,-69,150,-74,160,-80
15,20,-72,30,-76,60,-71,70,-66,80,-60,90,-62,130,-64,140,-74,150,-86,160,-74
15,20,-77,30,-75,60,-73,70,-61,80,-57,90,-67,130,-64,140,-70,150,-76,160,-74
15,20,-74,30,-88,60,-75,70,-62,80,-56,90,-67,130,-64,140,-75,150,-74,160,-75
15,20,-71,30,-88,60,-72,70,-66,80,-58,90,-67,130,-68,140,-80,150,-74,160,-80
15,20,-76,30,-77,60,-73,70,-62,80,-56,90,-64,130,-63,140,-67,150,-75,160,-74
15,20,-72,30,-88,60,-73,70,-65,80,-56,90,-68,130,-64,140,-68,150,-79,160,-80
15,20,-72,30,-88,60,-74,70,-63,80,-60,90,-63,130,-65,140,-67,150,-75,160,-74
15,20,-72,30,-87,60,-74,70,-66,80,-60,90,-63,130,-64,140,-71,150,-77,160,-80
15,20,-72,30,-76,60,-75,70,-62,80,-57,90,-63,130,-64,140,-73,150,-73,160,-74
15,20,-75,30,-85,60,-74,70,-66,80,-60,90,-61,130,-64,140,-73,150,-74,160,-74
15,20,-80,30,-87,60,-75,70,-66,80,-57,90,-64,130,-64,140,-69,150,-78,160,-73
15,20,-77,30,-76,60,-83,70,-66,80,-55,90,-63,130,-67,140,-71,150,-74,160,-77
15,20,-76,30,-77,60,-83,70,-62,80,-56,90,-63,130,-64,140,-69,150,-78,160,-73
15,20,-75,30,-88,60,-75,70,-67,80,-56,90,-63,130,-68,140,-73,150,-75,160,-79
15,20,-74,30,-78,60,-77,70,-65,80,-57,90,-63,130,-64,140,-73,150,-78,160,-77
15,20,-74,30,-77,60,-76,70,-62,80,-60,90,-68,130,-64,140,-72,150,-72,160,-73
15,20,-71,30,-92,60,-76,70,-61,80,-57,90,-62,130,-65,140,-67,150,-78,160,-74
15,20,-73,30,-90,60,-85,70,-60,80,-58,90,-64,130,-65,140,-72,150,-73,160,-74
15,20,-72,30,-77,60,-87,70,-63,80,-61,90,-61,130,-66,140,-73,150,-79,160,-77
15,20,-74,30,-89,60,-75,70,-67,80,-60,90,-62,130,-63,140,-67,150,-72,160,-73
15,20,-73,30,-86,60,-74,70,-63,80,-56,90,-68,130,-64,140,-73,150,-76,160,-73
15,20,-71,30,-86,60,-74,70,-62,80,-60,90,-68,130,-63,140,-72,150,-79,160,-74
15,20,-82,30,-87,60,-75,70,-67,80,-60,90,-64,130,-64,140,-73,150,-71,160,-74
15,20,-77,30,-88,60,-89,70,-66,80,-58,90,-68,130,-68,140,-72,150,-71,160,-71
15,20,-75,30,-82,60,-73,70,-62,80,-58,90,-63,130,-67,140,-71,150,-70,160,-73
15,20,-87,30,-84,60,-75,70,-64,80,-58,90,-64,130,-64,140,-72,150,-73,160,-77
15,20,-82,30,-86,60,-75,70,-63,80,-61,90,-64,130,-65,140,-73,150,-84,160,-83
15,20,-79,30,-89,60,-76,70,-67,80,-58,90,-64,130,-64,140,-72,150,-86,160,-76
15,20,-71,30,-79,60,-74,70,-62,80,-56,90,-68,130,-64,140,-76,150,-82,160,-81
15,20,-71,30,-90,60,-74,70,-67,80,-60,90,-69,130,-66,140,-72,150,-82,160,-75
15,20,-71,30,-86,60,-91,70,-60,80,-57,90,-64,130,-65,140,-83,150,-75,160,-74
15,20,-76,30,-82,60,-73,70,-67,80,-60,90,-62,130,-65,140,-66,150,-74,160,-73
15,20,-74,30,-83,60,-75,70,-63,80,-56,90,-62,130,-67,140,-73,150,-72,160,-72
15,20,-75,30,-76,60,-86,70,-67,80,-56,90,-68,130,-64,140,-67,150,-75,160,-75
15,20,-74,30,-78,60,-84,70,-62,80,-57,90,-68,130,-63,140,-66,150,-71,160,-78
15,20,-75,30,-88,60,-89,70,-67,80,-57,90,-62,130,-65,140,-77,150,-77,160,-80
15,20,-73,30,-88,60,-76,70,-67,80,-57,90,-64,130,-64,140,-69,150,-86,160,-87
15,20,-75,30,-88,60,-90,70,-65,80,-57,90,-67,130,-63,140,-70,150,-74,160,-76
15,20,-82,30,-85,60,-72,70,-66,80,-56,90,-68,130,-68,140,-70,150,-73,160,-78
15,20,-72,30,-88,60,-75,70,-62,80,-56,90,-62,130,-66,140,-72,150,-80,160,-74
15,20,-76,30,-88,60,-72,70,-67,80,-60,90,-64,130,-65,140,-79,150,-74,160,-74
15,20,-74,30,-78,60,-73,70,-62,80,-57,90,-63,130,-65,140,-72,150,-78,160,-74
15,20,-72,30,-96,60,-73,70,-61,80,-59,90,-68,130,-68,140,-72,150,-78,160,-76
15,20,-73,30,-78,60,-74,70,-66,80,-56,90,-67,130,-66,140,-67,150,-79,160,-73
15,20,-72,30,-87,60,-74,70,-61,80,-59,90,-64,130,-64,140,-75,150,-73,160,-74
15,20,-72,30,-90,60,-74,70,-67,80,-60,90,-68,130,-65,140,-74,150,-81,160,-77
15,20,-74,30,-77,60,-74,70,-61,80,-56,90,-66,130,-65,140,-71,150,-73,160,-73
15,20,-75,30,-78,60,-74,70,-61,80,-56,90,-68,130,-67,140,-71,150,-74,160,-74
15,20,-74,30,-87,60,-84,70,-63,80,-58,90,-63,130,-67,140,-69,150,-74,160,-74
15,20,-72,30,-77,60,-74,70,-61,80,-55,90,-68,130,-64,140,-72,150,-79,160,-74
15,20,-74,30,-92,60,-75,70,-62,80,-59,90,-69,130,-65,140,-72,150,-78,160,-74
15,20,-75,30,-89,60,-75,70,-63,80,-59,90,-69,130,-66,140,-71,150,-73,160,-75
15,20,-78,30,-89,60,-75,70,-62,80,-57,90,-64,130,-63,140,-69,150,-73,160,-82
15,20,-74,30,-76,60,-87,70,-63,80,-60,90,-65,130,-66,140,-71,150,-75,160,-73
15,20,-76,30,-90,60,-85,70,-67,80,-56,90,-67,130,-65,140,-67,150,-72,160,-74
15,20,-72,30,-77,60,-74,70,-66,80,-57,90,-65,130,-67,140,-73,150,-73,160,-78
15,20,-75,30,-94,60,-87,70,-63,80,-61,90,-68,130,-65,140,-72,150,-80,160,-81
15,20,-75,30,-88,60,-75,70,-63,80,-56,90,-62,130,-67,140,-71,150,-73,160,-75
15,20,-72,30,-76,60,-75,70,-63,80,-60,90,-63,130,-63,140,-72,150,-72,160,-78
15,20,-72,30,-86,60,-74,70,-66,80,-60,90,-62,130,-67,140,-71,150,-78,160,-79
15,20,-88,30,-87,60,-75,70,-63,80,-56,90,-64,130,-65,140,-72,150,-71,160,-76
15,20,-75,30,-75,60,-84,70,-66,80,-60,90,-62,130,-63,140,-71,150,-74,160,-74
15,20,-75,30,-89,60,-73,70,-67,80,-57,90,-65,130,-65,140,-68,150,-73,160,-75
15,20,-75,30,-76,60,-73,70,-66,80,-58,90,-62,130,-64,140,-69,150,-74,160,-80
15,20,-76,30,-76,60,-85,70,-67,80,-54,90,-67,130,-65,140,-72,150,-79,160,-75
15,20,-72,30,-87,60,-74,70,-67,80,-60,90,-61,130,-67,140,-68,150,-74,160,-75
15,20,-75,30,-75,60,-75,70,-67,80,-57,90,-69,130,-63,140,-72,150,-71,160,-77
15,20,-74,30,-87,60,-75,70,-62,80,-58,90,-62,130,-64,140,-67,150,-78,160,-74
15,20,-75,30,-89,60,-73,70,-61,80,-57,90,-68,130,-64,140,-71,150,-74,160,-78
15,20,-75,30,-86,60,-85,70,-61,80,-58,90,-61,130,-65,140,-72,150,-78,160,-83
15,20,-73,30,-76,60,-73,70,-67,80,-57,90,-64,130,-63,140,-71,150,-73,160,-73
15,20,-76,30,-77,60,-74,70,-61,80,-55,90,-62,130,-65,140,-71,150,-73,160,-75
15,20,-73,30,-89,60,-87,70,-61,80,-60,90,-68,130,-64,140,-72,150,-72,160,-74
15,20,-73,30,-89,60,-74,70,-62,80,-57,90,-68,130,-63,140,-72,150,-73,160,-85
15,20,-76,30,-87,60,-85,70,-60,80,-59,90,-61,130,-65,140,-68,150,-78,160,-76
15,20,-76,30,-86,60,-87,70,-67,80,-57,90,-63,130,-65,140,-68,150,-74,160,-74
15,20,-92,30,-87,60,-74,70,-61,80,-60,90,-68,130,-64,140,-66,150,-79,160,-86
15,20,-75,30,-76,60,-74,70,-61,80,-56,90,-64,130,-68,140,-67,150,-79,160,-74
15,20,-75,30,-90,60,-86,70,-66,80,-55,90,-68,130,-64,140,-74,150,-74,160,-74
15,20,-76,30,-86,60,-74,70,-66,80,-56,90,-64,130,-67,140,-72,150,-77,160,-73
15,20,-74,30,-90,60,-74,70,-67,80,-57,90,-62,130,-67,140,-73,150,-73,160,-78
15,20,-73,30,-87,60,-74,70,-67,80,-60,90,-63,130,-65,140,-71,150,-72,160,-74
15,20,-72,30,-88,60,-74,70,-66,80,-57,90,-68,130,-66,140,-72,150,-73,160,-74
